"","campaign","site","ln_area_cm2WA","ColonyVolWA","ColonySAWA","ConvexityWA","SphericityWA","PackingWA","FracDimWA","VsaWA"
"1","2015","Cooks Path",5.2785058836832,11.3278898248699,8.65386005874603,1.13310890644629,2.25138701066766,-0.0216375480697151,1.8115178493115,-0.00483024009733061
"2","2015","Easter Point",4.34064331876345,10.6841233134954,8.48806577330168,0.204321855781231,0.272533502058287,0.177794500451803,2.01656244198571,0.698350235724553
"3","2015","Gnarly Tree",4.61454047835387,10.7824173161778,8.60511961021233,-0.175796217485792,-0.32238577418937,0.234831428539584,2.08635079414828,0.852617551695602
"4","2015","Horseshoe",8.23843539336965,12.7672932810733,10.4368210398019,-1.27762645935024,-2.19161690905135,0.482670981298752,2.16315187487071,1.44378052914046
"5","2015","Lagoon 1",5.2933788423921,11.2951892985481,8.75803247110248,0.741458852011581,1.46070444556252,0.0691756663101801,1.89882627586916,0.288659792202284
"6","2015","Lagoon 2",6.63137049150727,11.7486539805637,9.94467182662191,-2.20149912047082,-4.08502056500434,0.644061858055493,2.34147639875883,2.09239846497638
"7","2015","Lizard Head",3.17482682934156,9.89766398261371,7.97103950853653,-0.431817528782275,-1.24400970394355,0.305862511023685,2.24096477850749,1.10902668985392
"8","2015","Mermaid Cove",4.70261506185889,10.8830657941705,8.57081240279355,0.366911783751726,0.848082386942832,0.101099742344781,1.93488014282258,0.453558328388078
"9","2015","North of Paradise",4.4843022401042,10.6718301349884,8.63499132840276,-0.420743501298886,-0.837289908852317,0.279944460582463,2.11222188940871,0.958021268100561
"10","2015","North Reef",3.94133048139126,10.2263716741934,8.56060946492626,-0.956715690167701,-1.65739825899504,0.324952738015099,2.15869252396907,1.19535019004962
"11","2015","Osprey",6.0372041954361,11.7422285191987,8.98168077981051,0.883233707939667,2.03364171304039,0.00148412405077772,1.81901309527987,0.0408022611179545
"12","2015","Resort",7.63821189075733,12.5314578551293,10.0370009388771,-0.815657872837212,-2.46634774326767,0.566750138600968,2.29283540302365,1.13606483406245
"13","2015","South Island",4.19976056753284,10.4799268665704,8.64968766115279,-0.956545212144818,-2.03741819955575,0.438097116252922,2.26044625490979,1.36822817547208
"14","2015","Southeast",4.80536766481521,10.9866640079643,8.68607651608941,0.331576323137119,0.315005491138397,0.157322653171511,1.98677935113594,0.708927708040102
"15","2015","Trimodal",5.71434283485154,11.4473924345971,9.04488712909484,-0.0940832117161199,0.432720439838023,0.134573040606936,1.93568941034154,0.629354884739405
"16","2015","Turtle Beach",6.85550722395493,12.2102797681857,9.38160986181167,0.727983910270763,1.99391818573363,-0.00969374518209433,1.7834127982634,0.171471831280595
"17","2015","Vickies",5.28209927273715,11.1073562235842,9.09995763926096,-0.889316925638569,-1.44550577617409,0.320842511882204,2.10394587620707,1.32864508282868
"18","2015","Washing Machine",4.06782616730082,10.478706866079,8.39315184658549,-0.137099449892984,-0.286251799484538,0.227605524933197,2.07714299986193,0.826660100041194
"19","2016","Cooks Path",5.9175552556862,11.6878818419823,8.92239451126836,1.01648564761419,2.25685327557968,-0.0179442469697443,1.79979456626105,-0.0162476772619466
"20","2016","Easter Point",3.82789928359714,10.5010102067807,8.05961975039634,1.31487476456945,2.10465246426632,-0.0116100518782871,1.85667190237495,0.0667964723774826
"21","2016","Gnarly Tree",3.50019870434777,10.3067730359042,7.9613703880433,1.24458404974422,1.8918395548997,-0.00401929920816782,1.87163943585222,0.1961106055636
"22","2016","Horseshoe",6.56424701117904,11.9609170429461,9.35083156823977,0.326741561647063,1.16016865628437,0.0757172955296761,1.86590672052839,0.344014015212953
"23","2016","Lagoon 1",5.36529257205579,11.3102664972692,8.84049652083695,0.418433978224947,0.643166120845251,0.161803322420479,1.97950973187836,0.426546959794514
"24","2016","Lagoon 2",6.05768849349367,11.7720420979835,8.97305184671047,1.03547471968714,2.33020438734825,-0.0270237435081185,1.78726368356634,-0.0433039991130132
"25","2016","Lizard Head",3.71203412419217,10.4349643617163,8.01215564258951,1.32939305652025,2.09293224900741,-0.010809119740943,1.86027851877644,0.0725175551700571
"26","2016","Mermaid Cove",5.62690125523937,11.4543956503577,8.91643923936082,0.640138934720236,1.47587409959367,0.0382141284527234,1.85723382986586,0.281400000185283
"27","2016","No Mans Land",2.7725469735216,9.89943475892801,7.62729517520165,1.44711393834113,1.99789943935705,-0.00431479948575747,1.88952259684094,0.118906683697992
"28","2016","North of Paradise",4.49386749861809,10.8552690473929,8.45129471976133,0.919092276836141,1.588924617977,0.00403194680931227,1.85339043153949,0.40477736470515
"29","2016","North Reef",4.16781507967923,10.5781131980535,8.53243167085796,0.0766393435717609,-0.0702804508590118,0.156526244939693,1.99621126923095,1.07354910835303
"30","2016","Osprey",5.3356833956147,11.36048234115,8.67728279949382,1.12594437298769,2.25717074023095,-0.0220327946397324,1.80973804463693,-0.00765349845483481
"31","2016","Resort",6.80609890384307,12.1558182204107,9.38614257834818,0.487876550268371,1.26386251756572,0.106275863256424,1.89343908525609,0.237618654759348
"32","2016","South Island",3.50380567186398,10.2720605060352,7.98510800961214,0.960961324101411,1.51978224302538,0.0348645452114852,1.90596490403563,0.267646941723675
"33","2016","Southeast",3.2932251371264,10.1962334644098,7.84059073891486,1.38187122318459,2.05056807753442,-0.00791405120720775,1.87331508101481,0.0931971183932272
"34","2016","Trimodal",3.79882098601265,10.3974305094455,8.28753889884299,0.40222055998465,0.47120726264794,0.105759965225035,1.9573304037072,0.804726075979446
"35","2016","Turtle Beach",5.84598242267711,11.6463170413976,8.89122636151072,1.03433112081445,2.26695044670794,-0.0220745926632359,1.79714238041841,-0.0206818162154025
"36","2016","Vickies",5.04725101824093,11.1368698253768,8.66569648085301,0.754020182193994,1.48019698387118,0.0407282153703813,1.87272233950878,0.280894468290304
"37","2016","Washing Machine",4.20376037566395,10.715259801567,8.21359106917649,1.26777811277524,2.14267228773263,-0.0142082378157993,1.84497220950531,0.04823755063375
"38","2017","Cooks Path",5.74760720740481,11.5952885278546,8.84602719436987,1.07432894181086,2.29883844922341,-0.0248802685541891,1.79691580209745,-0.0279930918544981
"39","2017","Easter Point",4.08454693266442,10.4837934974493,8.45504127534903,-0.258572849337499,-0.28475053008295,0.181193090572986,2.0175991569105,0.953186433982933
"40","2017","Gnarly Tree",3.87836113632735,10.5247111762882,8.10801707140411,1.23277003161285,1.97580465075656,-0.00790693092285121,1.85859963938208,0.151301713764816
"41","2017","Horseshoe",6.59535984543963,12.0691561432836,9.20429518085544,0.916730236579881,2.29761008400347,-0.0230530633463366,1.77761491694669,-0.0447021598831322
"42","2017","Lagoon 1",5.1724411846609,11.1700672462158,8.76765262688325,0.495274038520831,0.87789556003731,0.119400892306018,1.94294362643756,0.373010668700804
"43","2017","Lagoon 2",5.33825507006367,11.2958851008697,8.79459291082663,0.514700258585133,1.2848500829621,0.0574508216799389,1.87848923746113,0.352298545233933
"44","2017","Lizard Head",3.94886963915087,10.5312771321891,8.3499587060977,0.720682769284639,0.98875498217944,0.022344729454918,1.88191581961491,0.815158629987805
"45","2017","Mermaid Cove",3.62960003647283,10.2900123747833,8.13532323397614,0.465494215413901,0.65915511057383,0.118473102109416,1.97361774033776,0.556871088463778
"46","2017","No Mans Land",5.0269253109937,11.0528649258437,8.79949181478244,-0.0486169599405708,0.134235576500543,0.165645037512136,1.97778170288594,0.763692057028681
"47","2017","North of Paradise",4.40325765724419,10.8220337285835,8.33445904374577,1.13885125581494,1.97509567642637,-0.00988202760367046,1.84364845089172,0.161166072390794
"48","2017","North Reef",4.8508342365689,10.8261800765122,8.942446346444,-1.14151203441266,-1.84745922068391,0.356741277971513,2.1448023432834,1.41890486364724
"49","2017","Osprey",6.98946385545808,12.3031758012221,9.35475318349848,0.918720150780986,2.42445711932788,-0.0334647550772166,1.75825965577903,-0.0893123420631828
"50","2017","Resort",7.81809177422959,12.7627134436188,9.71891057764554,0.699816547309404,2.28202251498426,-0.00775923618899458,1.76350394425732,-0.0570283294096487
"51","2017","South Island",4.35183818261981,10.6602149182458,8.50177915975836,0.00473404406742199,0.0985783113662454,0.172538655241967,2.00159050203831,0.735088072148148
"52","2017","Southeast",4.25414217583272,10.6749150805829,8.38013202481665,0.724305903353774,1.25289437417238,0.0377418698527369,1.89132601378952,0.462316319137704
"53","2017","Trimodal",4.22823777874286,10.6451757896557,8.21043722569824,0.765538023320399,1.25403988643428,0.0336869537932866,1.93680405731062,0.368127788963928
"54","2017","Turtle Beach",5.73418709482452,11.5509285310943,8.88267286229348,0.874766326538963,1.96114871647924,0.00475094346500219,1.8246336210137,0.0699813025013669
"55","2017","Vickies",5.89107633749916,11.6650167942345,8.93682768555091,0.936673022577724,2.09638935124245,-0.00313462848744476,1.8149077341164,0.0625611172211416
"56","2017","Washing Machine",4.1571859740052,10.5708569900907,8.406217269883,0.307988152113886,0.498815941943732,0.11892009529902,1.9622578136082,0.675017852119141
